dataset,model,runtime,ari,purity,dbi,f_measure,n_clusters,fuzzyness,max_iterations,tolerance,random_state,strictness,min_obs,max_depth,metric,algorithm,n_neighbors,affinity,eigen_solver,assign_labels
hepatitis,global_kmeans,0.2360992431640625,0.1349424874653973,0.4967741935483871,1.9725385178247223,0.26146182411013497,5,,100,1e-05,3,,,,,,,,,
hepatitis,global_kmeans,0.235940933227539,0.1349424874653973,0.4967741935483871,1.9725385178247223,0.26146182411013497,5,,100,1e-05,4,,,,,,,,,
hepatitis,global_kmeans,0.2367022037506103,0.1349424874653973,0.4967741935483871,1.9725385178247223,0.26146182411013497,5,,100,1e-05,5,,,,,,,,,
hepatitis,gmeans,0.0241131782531738,0.037405521959145246,0.2064516129032258,2.137285751626383,0.0,19.0,,,,1,0,1,10,,,,,,
hepatitis,gmeans,0.0232961177825927,0.024219892077656426,0.22580645161290322,1.6201323471933282,0.0,20.0,,,,2,0,1,10,,,,,,
hepatitis,gmeans,0.0259261131286621,0.05721966677643107,0.3032258064516129,1.6937328832918503,0.0,19.0,,,,3,0,1,10,,,,,,
hepatitis,gmeans,0.0351569652557373,0.026796876667687514,0.1870967741935484,2.0759012231906167,0.004111842105263158,18.0,,,,4,0,1,10,,,,,,
hepatitis,gmeans,0.022170066833496,0.04313013044955622,0.21935483870967742,2.172351273003254,0.0,18.0,,,,5,0,1,10,,,,,,
hepatitis,gmeans,0.0336167812347412,0.028618554647914476,0.16129032258064516,1.7992024450679194,0.0,28.0,,,,1,0,1,15,,,,,,
hepatitis,gmeans,0.033250093460083,0.020921352369459526,0.15483870967741936,1.7651656379541028,0.001142857142857143,27.0,,,,2,0,1,15,,,,,,
hepatitis,gmeans,0.0366489887237548,0.05863026409470881,0.27741935483870966,1.5051268290096327,0.0,26.0,,,,3,0,1,15,,,,,,
hepatitis,gmeans,0.0488359928131103,0.026054885342884762,0.16774193548387098,1.6747421492372074,0.0,28.0,,,,4,0,1,15,,,,,,
hepatitis,gmeans,0.0376901626586914,0.027078305359887894,0.14193548387096774,2.024663414114409,0.0063544688492885755,24.0,,,,5,0,1,15,,,,,,
hepatitis,gmeans,0.0181169509887695,0.05682724345114946,0.3032258064516129,2.9181047925354946,0.0,10.0,,,,1,0,1,5,,,,,,
hepatitis,gmeans,0.0167222023010253,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,0,1,5,,,,,,
hepatitis,gmeans,0.0190730094909667,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,0,1,5,,,,,,
hepatitis,gmeans,0.0246860980987548,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,0,1,5,,,,,,
hepatitis,gmeans,0.0143828392028808,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,0,1,5,,,,,,
hepatitis,gmeans,0.0230789184570312,0.02882903564387308,0.17419354838709677,2.0778548821323195,0.008576998050682261,18.0,,,,1,0,10,10,,,,,,
hepatitis,gmeans,0.0214641094207763,0.024918758428618897,0.22580645161290322,1.712554575926975,0.0,17.0,,,,2,0,10,10,,,,,,
hepatitis,gmeans,0.0236177444458007,0.054875381006293245,0.3032258064516129,1.819146287546728,0.005937234944868533,17.0,,,,3,0,10,10,,,,,,
hepatitis,gmeans,0.0312561988830566,0.026799243316045114,0.1870967741935484,2.1658561023602054,0.004306632213608958,17.0,,,,4,0,10,10,,,,,,
hepatitis,gmeans,0.0191669464111328,0.04418763616705955,0.21935483870967742,2.318637729869611,0.0,17.0,,,,5,0,10,10,,,,,,
hepatitis,gmeans,0.0250868797302246,0.031127958900351152,0.17419354838709677,1.8853190827314996,0.006198347107438016,21.0,,,,1,0,10,15,,,,,,
hepatitis,gmeans,0.0258281230926513,0.020064872139121028,0.16129032258064516,1.840571258806431,0.0,22.0,,,,2,0,10,15,,,,,,
hepatitis,gmeans,0.0255119800567626,0.0558668050431475,0.2838709677419355,1.767876568289249,0.0,20.0,,,,3,0,10,15,,,,,,
hepatitis,gmeans,0.0359630584716796,0.0277775578733589,0.16774193548387098,1.9262798787805153,0.0,23.0,,,,4,0,10,15,,,,,,
hepatitis,gmeans,0.0220100879669189,0.028195111352731433,0.14193548387096774,2.134419976441983,0.0020540910647038686,22.0,,,,5,0,10,15,,,,,,
hepatitis,gmeans,0.0160732269287109,0.05685181818716568,0.3032258064516129,3.0026033042336167,0.0,9.0,,,,1,0,10,5,,,,,,
hepatitis,gmeans,0.016686201095581,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,0,10,5,,,,,,
hepatitis,gmeans,0.0188050270080566,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,0,10,5,,,,,,
hepatitis,gmeans,0.0246398448944091,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,0,10,5,,,,,,
hepatitis,gmeans,0.0143108367919921,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,0,10,5,,,,,,
hepatitis,gmeans,0.023806095123291,0.03732067426882778,0.2064516129032258,2.214580901879836,0.0,18.0,,,,1,0,5,10,,,,,,
hepatitis,gmeans,0.0224866867065429,0.024393748573650356,0.22580645161290322,1.6923025197869475,0.0,19.0,,,,2,0,5,10,,,,,,
hepatitis,gmeans,0.0252320766448974,0.05721966677643107,0.3032258064516129,1.6937328832918503,0.0,19.0,,,,3,0,5,10,,,,,,
hepatitis,gmeans,0.0356030464172363,0.026796876667687514,0.1870967741935484,2.0759012231906167,0.004111842105263158,18.0,,,,4,0,5,10,,,,,,
hepatitis,gmeans,0.0212829113006591,0.04313013044955622,0.21935483870967742,2.172351273003254,0.0,18.0,,,,5,0,5,10,,,,,,
hepatitis,gmeans,0.0330619812011718,0.028533702794831934,0.16129032258064516,1.8382109412902778,0.0,27.0,,,,1,0,5,15,,,,,,
hepatitis,gmeans,0.0296108722686767,0.02109233291300545,0.15483870967741936,1.8248912077965105,0.0,26.0,,,,2,0,5,15,,,,,,
hepatitis,gmeans,0.0337729454040527,0.05880821900855714,0.27741935483870966,1.5156780006804962,0.0,25.0,,,,3,0,5,15,,,,,,
hepatitis,gmeans,0.0476770401000976,0.02639808738746109,0.16774193548387098,1.7738527005123172,0.0,26.0,,,,4,0,5,15,,,,,,
hepatitis,gmeans,0.0305352210998535,0.027078305359887894,0.14193548387096774,2.024663414114409,0.0063544688492885755,24.0,,,,5,0,5,15,,,,,,
hepatitis,gmeans,0.016921043395996,0.05682724345114946,0.3032258064516129,2.9181047925354946,0.0,10.0,,,,1,0,5,5,,,,,,
hepatitis,gmeans,0.0166950225830078,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,0,5,5,,,,,,
hepatitis,gmeans,0.0187008380889892,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,0,5,5,,,,,,
hepatitis,gmeans,0.024507999420166,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,0,5,5,,,,,,
hepatitis,gmeans,0.0144531726837158,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,0,5,5,,,,,,
hepatitis,gmeans,0.0295920372009277,0.02762159390313234,0.17419354838709677,2.036909542749948,0.007527539779681762,19.0,,,,1,1,1,10,,,,,,
hepatitis,gmeans,0.0294399261474609,0.021791663501882243,0.22580645161290322,1.6561532668775825,0.005185185185185185,19.0,,,,2,1,1,10,,,,,,
hepatitis,gmeans,0.0258889198303222,0.05721966677643107,0.3032258064516129,1.6937328832918503,0.0,19.0,,,,3,1,1,10,,,,,,
hepatitis,gmeans,0.0353579521179199,0.026796876667687514,0.1870967741935484,2.0759012231906167,0.004111842105263158,18.0,,,,4,1,1,10,,,,,,
hepatitis,gmeans,0.0222320556640625,0.04313013044955622,0.21935483870967742,2.172351273003254,0.0,18.0,,,,5,1,1,10,,,,,,
hepatitis,gmeans,0.043544054031372,0.030076900506169315,0.17419354838709677,1.804860779078062,0.0,26.0,,,,1,1,1,15,,,,,,
hepatitis,gmeans,0.046159029006958,0.016126290408654858,0.16129032258064516,1.7628299118675452,0.0030048076923076925,25.0,,,,2,1,1,15,,,,,,
hepatitis,gmeans,0.0431108474731445,0.05903217717419714,0.2838709677419355,1.5676536766728884,0.0,23.0,,,,3,1,1,15,,,,,,
hepatitis,gmeans,0.0497219562530517,0.02571371986277188,0.16774193548387098,1.7289248717537335,0.0,27.0,,,,4,1,1,15,,,,,,
hepatitis,gmeans,0.0385739803314209,0.027078305359887894,0.14193548387096774,2.024663414114409,0.0063544688492885755,24.0,,,,5,1,1,15,,,,,,
hepatitis,gmeans,0.0171680450439453,0.05685181818716568,0.3032258064516129,3.0026033042336167,0.0,9.0,,,,1,1,1,5,,,,,,
hepatitis,gmeans,0.0168912410736084,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,1,1,5,,,,,,
hepatitis,gmeans,0.0186879634857177,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,1,1,5,,,,,,
hepatitis,gmeans,0.0245559215545654,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,1,1,5,,,,,,
hepatitis,gmeans,0.0147688388824462,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,1,1,5,,,,,,
hepatitis,gmeans,0.0232677459716796,0.02882903564387308,0.17419354838709677,2.0778548821323195,0.008576998050682261,18.0,,,,1,1,10,10,,,,,,
hepatitis,gmeans,0.0278592109680175,0.0224887187236458,0.22580645161290322,1.7576698503620825,0.0,16.0,,,,2,1,10,10,,,,,,
hepatitis,gmeans,0.0237460136413574,0.054875381006293245,0.3032258064516129,1.819146287546728,0.005937234944868533,17.0,,,,3,1,10,10,,,,,,
hepatitis,gmeans,0.0313169956207275,0.026799243316045114,0.1870967741935484,2.1658561023602054,0.004306632213608958,17.0,,,,4,1,10,10,,,,,,
hepatitis,gmeans,0.0194659233093261,0.04418763616705955,0.21935483870967742,2.318637729869611,0.0,17.0,,,,5,1,10,10,,,,,,
hepatitis,gmeans,0.0249459743499755,0.031127958900351152,0.17419354838709677,1.8853190827314996,0.006198347107438016,21.0,,,,1,1,10,15,,,,,,
hepatitis,gmeans,0.0522589683532714,0.016806736450988496,0.16129032258064516,1.8535891061102545,0.0,22.0,,,,2,1,10,15,,,,,,
hepatitis,gmeans,0.026141881942749,0.0558668050431475,0.2838709677419355,1.767876568289249,0.0,20.0,,,,3,1,10,15,,,,,,
hepatitis,gmeans,0.036086082458496,0.0277775578733589,0.16774193548387098,1.9262798787805153,0.0,23.0,,,,4,1,10,15,,,,,,
hepatitis,gmeans,0.0227992534637451,0.028195111352731433,0.14193548387096774,2.134419976441983,0.0020540910647038686,22.0,,,,5,1,10,15,,,,,,
hepatitis,gmeans,0.0160748958587646,0.05685181818716568,0.3032258064516129,3.0026033042336167,0.0,9.0,,,,1,1,10,5,,,,,,
hepatitis,gmeans,0.016813039779663,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,1,10,5,,,,,,
hepatitis,gmeans,0.0185809135437011,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,1,10,5,,,,,,
hepatitis,gmeans,0.0245938301086425,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,1,10,5,,,,,,
hepatitis,gmeans,0.0147891044616699,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,1,10,5,,,,,,
hepatitis,gmeans,0.0295550823211669,0.02762159390313234,0.17419354838709677,2.036909542749948,0.007527539779681762,19.0,,,,1,1,5,10,,,,,,
hepatitis,gmeans,0.0288131237030029,0.021965551369192777,0.22580645161290322,1.731279871721486,0.0,18.0,,,,2,1,5,10,,,,,,
hepatitis,gmeans,0.02565598487854,0.05721966677643107,0.3032258064516129,1.6937328832918503,0.0,19.0,,,,3,1,5,10,,,,,,
hepatitis,gmeans,0.0353021621704101,0.026796876667687514,0.1870967741935484,2.0759012231906167,0.004111842105263158,18.0,,,,4,1,5,10,,,,,,
hepatitis,gmeans,0.0216660499572753,0.04313013044955622,0.21935483870967742,2.172351273003254,0.0,18.0,,,,5,1,5,10,,,,,,
hepatitis,gmeans,0.0438988208770751,0.030076900506169315,0.17419354838709677,1.804860779078062,0.0,26.0,,,,1,1,5,15,,,,,,
hepatitis,gmeans,0.0457949638366699,0.016297150657051965,0.16129032258064516,1.8251446526193487,0.0024427480916030535,24.0,,,,2,1,5,15,,,,,,
hepatitis,gmeans,0.0399458408355712,0.05921041421300954,0.2838709677419355,1.5872962503846144,0.0,22.0,,,,3,1,5,15,,,,,,
hepatitis,gmeans,0.048779010772705,0.026056937263520947,0.16774193548387098,1.833461823070609,0.0,25.0,,,,4,1,5,15,,,,,,
hepatitis,gmeans,0.0314030647277832,0.027078305359887894,0.14193548387096774,2.024663414114409,0.0063544688492885755,24.0,,,,5,1,5,15,,,,,,
hepatitis,gmeans,0.0171687602996826,0.05685181818716568,0.3032258064516129,3.0026033042336167,0.0,9.0,,,,1,1,5,5,,,,,,
hepatitis,gmeans,0.0168051719665527,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,1,5,5,,,,,,
hepatitis,gmeans,0.0187411308288574,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,1,5,5,,,,,,
hepatitis,gmeans,0.0245552062988281,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,1,5,5,,,,,,
hepatitis,gmeans,0.0146129131317138,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,1,5,5,,,,,,
hepatitis,gmeans,0.0350658893585205,0.026865189253127555,0.17419354838709677,2.0291676767823636,0.008576998050682261,18.0,,,,1,2,1,10,,,,,,
hepatitis,gmeans,0.033905029296875,0.0228354538933185,0.22580645161290322,1.6250374311607472,0.0,18.0,,,,2,2,1,10,,,,,,
hepatitis,gmeans,0.0285370349884033,0.05812309336014056,0.3032258064516129,1.735258126078547,0.004111842105263158,18.0,,,,3,2,1,10,,,,,,
hepatitis,gmeans,0.0418689250946044,0.0291426423139417,0.1870967741935484,2.2148016835081084,0.004595588235294118,16.0,,,,4,2,1,10,,,,,,
hepatitis,gmeans,0.0236670970916748,0.04418763616705955,0.21935483870967742,2.318637729869611,0.0,17.0,,,,5,2,1,10,,,,,,
hepatitis,gmeans,0.0635058879852294,0.025118987935026094,0.17419354838709677,1.8631216006406401,0.0,24.0,,,,1,2,1,15,,,,,,
hepatitis,gmeans,0.059014081954956,0.01448629085579068,0.16774193548387098,1.7748316167764504,0.003703703703703704,23.0,,,,2,2,1,15,,,,,,
hepatitis,gmeans,0.0554001331329345,0.06020711051254569,0.2838709677419355,1.645650755953995,0.0,21.0,,,,3,2,1,15,,,,,,
hepatitis,gmeans,0.0683588981628418,0.029930001783877544,0.16774193548387098,1.88198239522213,0.007407407407407408,23.0,,,,4,2,1,15,,,,,,
hepatitis,gmeans,0.0455107688903808,0.028195111352731433,0.14193548387096774,2.134419976441983,0.0020540910647038686,22.0,,,,5,2,1,15,,,,,,
hepatitis,gmeans,0.01792573928833,0.05685181818716568,0.3032258064516129,3.0026033042336167,0.0,9.0,,,,1,2,1,5,,,,,,
hepatitis,gmeans,0.0188989639282226,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,2,1,5,,,,,,
hepatitis,gmeans,0.0195379257202148,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,2,1,5,,,,,,
hepatitis,gmeans,0.0246016979217529,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,2,1,5,,,,,,
hepatitis,gmeans,0.0148370265960693,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,2,1,5,,,,,,
hepatitis,gmeans,0.0288419723510742,0.028075512753354556,0.17419354838709677,2.069282000858593,0.0,17.0,,,,1,2,10,10,,,,,,
hepatitis,gmeans,0.0300228595733642,0.0224887187236458,0.22580645161290322,1.7576698503620825,0.0,16.0,,,,2,2,10,10,,,,,,
hepatitis,gmeans,0.0260951519012451,0.055777733563346456,0.3032258064516129,1.8757206832044142,0.0,16.0,,,,3,2,10,10,,,,,,
hepatitis,gmeans,0.0377511978149414,0.0291426423139417,0.1870967741935484,2.2148016835081084,0.004595588235294118,16.0,,,,4,2,10,10,,,,,,
hepatitis,gmeans,0.0199787616729736,0.04418763616705955,0.21935483870967742,2.318637729869611,0.0,17.0,,,,5,2,10,10,,,,,,
hepatitis,gmeans,0.0415458679199218,0.02709551839267077,0.17419354838709677,1.8682416888405875,0.002173913043478261,22.0,,,,1,2,10,15,,,,,,
hepatitis,gmeans,0.0466477870941162,0.014138961129672669,0.16774193548387098,1.8935892317727816,0.0,21.0,,,,2,2,10,15,,,,,,
hepatitis,gmeans,0.0343410968780517,0.056766038949374695,0.2838709677419355,1.8125725054715869,0.005303030303030303,19.0,,,,3,2,10,15,,,,,,
hepatitis,gmeans,0.0500018596649169,0.030102400998575855,0.16774193548387098,1.9510837913368233,0.0,22.0,,,,4,2,10,15,,,,,,
hepatitis,gmeans,0.0228369235992431,0.028195111352731433,0.14193548387096774,2.134419976441983,0.0020540910647038686,22.0,,,,5,2,10,15,,,,,,
hepatitis,gmeans,0.0168209075927734,0.05685181818716568,0.3032258064516129,3.0026033042336167,0.0,9.0,,,,1,2,10,5,,,,,,
hepatitis,gmeans,0.0192456245422363,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,2,10,5,,,,,,
hepatitis,gmeans,0.0198140144348144,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,2,10,5,,,,,,
hepatitis,gmeans,0.024569034576416,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,2,10,5,,,,,,
hepatitis,gmeans,0.0147390365600585,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,2,10,5,,,,,,
hepatitis,gmeans,0.0351819992065429,0.026865189253127555,0.17419354838709677,2.0291676767823636,0.008576998050682261,18.0,,,,1,2,5,10,,,,,,
hepatitis,gmeans,0.0325689315795898,0.023009527093240667,0.22580645161290322,1.702752904776831,0.0,17.0,,,,2,2,5,10,,,,,,
hepatitis,gmeans,0.0282020568847656,0.05812309336014056,0.3032258064516129,1.735258126078547,0.004111842105263158,18.0,,,,3,2,5,10,,,,,,
hepatitis,gmeans,0.0418498516082763,0.0291426423139417,0.1870967741935484,2.2148016835081084,0.004595588235294118,16.0,,,,4,2,5,10,,,,,,
hepatitis,gmeans,0.0231008529663085,0.04418763616705955,0.21935483870967742,2.318637729869611,0.0,17.0,,,,5,2,5,10,,,,,,
hepatitis,gmeans,0.0631301403045654,0.025118987935026094,0.17419354838709677,1.8631216006406401,0.0,24.0,,,,1,2,5,15,,,,,,
hepatitis,gmeans,0.0583119392395019,0.014657359265318864,0.16774193548387098,1.8433568660015498,0.0,22.0,,,,2,2,5,15,,,,,,
hepatitis,gmeans,0.052203893661499,0.060385627748779806,0.2838709677419355,1.6711574410009493,0.0,20.0,,,,3,2,5,15,,,,,,
hepatitis,gmeans,0.0678908824920654,0.030102400998575855,0.16774193548387098,1.9510837913368233,0.0,22.0,,,,4,2,5,15,,,,,,
hepatitis,gmeans,0.0387005805969238,0.028195111352731433,0.14193548387096774,2.134419976441983,0.0020540910647038686,22.0,,,,5,2,5,15,,,,,,
hepatitis,gmeans,0.0178968906402587,0.05685181818716568,0.3032258064516129,3.0026033042336167,0.0,9.0,,,,1,2,5,5,,,,,,
hepatitis,gmeans,0.0190050601959228,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,2,5,5,,,,,,
hepatitis,gmeans,0.019576072692871,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,2,5,5,,,,,,
hepatitis,gmeans,0.024641990661621,0.041258240339399704,0.2838709677419355,1.728243301593619,0.0303030303030303,10.0,,,,4,2,5,5,,,,,,
hepatitis,gmeans,0.0146942138671875,0.07750502126344522,0.3548387096774194,2.3967230452060244,0.0,10.0,,,,5,2,5,5,,,,,,
hepatitis,gmeans,0.0443429946899414,0.0347997336028858,0.1870967741935484,2.1110170265715285,0.0,16.0,,,,1,3,1,10,,,,,,
hepatitis,gmeans,0.0339789390563964,0.0228354538933185,0.22580645161290322,1.6250374311607472,0.0,18.0,,,,2,3,1,10,,,,,,
hepatitis,gmeans,0.0364339351654052,0.05909782468976885,0.3032258064516129,1.7931037900600835,0.0,16.0,,,,3,3,1,10,,,,,,
hepatitis,gmeans,0.0515899658203125,0.030867465084408432,0.1870967741935484,2.1955192701601063,0.0,16.0,,,,4,3,1,10,,,,,,
hepatitis,gmeans,0.0440320968627929,0.02468940741455158,0.2,2.3479343537083355,0.0,15.0,,,,5,3,1,10,,,,,,
hepatitis,gmeans,0.0941739082336425,0.036928135394391735,0.1870967741935484,1.881518772733004,0.0,20.0,,,,1,3,1,15,,,,,,
hepatitis,gmeans,0.0663189888000488,0.013275742176238343,0.16774193548387098,1.795997368623498,0.0,22.0,,,,2,3,1,15,,,,,,
hepatitis,gmeans,0.0805459022521972,0.060113083296434576,0.2838709677419355,1.708837250909039,0.0,20.0,,,,3,3,1,15,,,,,,
hepatitis,gmeans,0.0851759910583496,0.029330189534402747,0.16129032258064516,1.7707879970673066,0.0,24.0,,,,4,3,1,15,,,,,,
hepatitis,gmeans,0.0843038558959961,0.01372473281321219,0.18064516129032257,2.327487965421271,0.005384615384615385,19.0,,,,5,3,1,15,,,,,,
hepatitis,gmeans,0.017765998840332,0.05685181818716568,0.3032258064516129,3.0026033042336167,0.0,9.0,,,,1,3,1,5,,,,,,
hepatitis,gmeans,0.0188539028167724,0.01905579165639751,0.2709677419354839,2.113210141643748,0.0,10.0,,,,2,3,1,5,,,,,,
hepatitis,gmeans,0.0194308757781982,0.07634840372950931,0.38064516129032255,1.8870889995201128,0.013568521031207597,10.0,,,,3,3,1,5,,,,,,
hepatitis,gmeans,0.0253500938415527,0.0426257227759846,0.2838709677419355,1.7146215345739386,0.024921045076083836,9.0,,,,4,3,1,5,,,,,,
hepatitis,gmeans,0.0192189216613769,0.07090275092033836,0.3548387096774194,2.4599601048447557,0.03666666666666667,9.0,,,,5,3,1,5,,,,,,
hepatitis,gmeans,0.0344328880310058,0.0347997336028858,0.1870967741935484,2.1110170265715285,0.0,16.0,,,,1,3,10,10,,,,,,
hepatitis,gmeans,0.0310809612274169,0.0224887187236458,0.22580645161290322,1.7576698503620825,0.0,16.0,,,,2,3,10,10,,,,,,
hepatitis,gmeans,0.0324289798736572,0.05787523703006466,0.3032258064516129,1.8633594284097348,0.006679389312977099,15.0,,,,3,3,10,10,,,,,,
hepatitis,gmeans,0.0492029190063476,0.030867465084408432,0.1870967741935484,2.1955192701601063,0.0,16.0,,,,4,3,10,10,,,,,,
hepatitis,gmeans,0.0377678871154785,0.02468940741455158,0.2,2.3479343537083355,0.0,15.0,,,,5,3,10,10,,,,,,
